text,category
Pagesa ime ka një kurs këmbimi të gabuar.,card_payment_wrong_exchange_rate
kursi im i këmbimit duket i gabuar për pagesën time të fundit,card_payment_wrong_exchange_rate
Kursi i këmbimit që po përdorni është i keq. Ky nuk mund të jetë kursi zyrtar i këmbimit ndërbankar.,card_payment_wrong_exchange_rate
Më ngarkuan shumën e krahut për një artikull.,card_payment_wrong_exchange_rate
kursi i këmbimit në pagesën time ishte i gabuar,card_payment_wrong_exchange_rate
Pse kursi i këmbimit është i tmerrshëm? Kjo nuk mund të jetë afër normës aktuale ndërbankare.,card_payment_wrong_exchange_rate
Një kurs këmbimi i gabuar është aplikuar për një artikull që kam blerë.,card_payment_wrong_exchange_rate
Kursi i këmbimit ishte i pasaktë për një artikull që bleva.,card_payment_wrong_exchange_rate
Kursi i këmbimit në pagesën time nuk duket i drejtë,card_payment_wrong_exchange_rate
"Sapo pash kursin qe perdor, por eshte aq i keq sa nuk me besohet qe eshte kursi zyrtar nderbankar! A është vërtet ky kursi zyrtar i këmbimit ndërbankar?",card_payment_wrong_exchange_rate
Ky kurs këmbimi që përdorni është i tmerrshëm! Ju lutem më tregoni se ky është një gabim dhe jo kursi zyrtar i këmbimit ndërbankar!,card_payment_wrong_exchange_rate
"Pasi bleva një artikull, vura re se kursi i këmbimit ishte i pasaktë.",card_payment_wrong_exchange_rate
Shuma e këmbimit nuk ishte e saktë për artikullin që bleva.,card_payment_wrong_exchange_rate
Kursi i këmbimit nga pagesa me kartë nuk është i duhuri.,card_payment_wrong_exchange_rate
Kursi im i këmbimit nuk është i saktë.,card_payment_wrong_exchange_rate
Pse kursi i këmbimit ishte kaq i gabuar kur bleva diçka!,card_payment_wrong_exchange_rate
Kursi im i këmbimit ishte i gabuar për një artikull që bleva!,card_payment_wrong_exchange_rate
Unë përdorja një monedhë të huaj për të bërë një pagesë dhe aplikova kursin e gabuar.,card_payment_wrong_exchange_rate
Kursi i këmbimit ishte i pasaktë për këtë artikull që bleva.,card_payment_wrong_exchange_rate
Bleva diçka jashtë shtetit dhe u aplikua kursi i gabuar i këmbimit.,card_payment_wrong_exchange_rate
Kursi i këmbimit është i pasaktë për pagesën time.,card_payment_wrong_exchange_rate
Artikulli që bleva me kursin e këmbimit ishte i pasaktë.,card_payment_wrong_exchange_rate
Unë jam me pushime dhe kam vënë re një shumë të ndryshme për kursin e këmbimit. Mund të shpjegoni?,card_payment_wrong_exchange_rate
"Bleva diçka në një vend tjetër, por kursi i këmbimit është i gabuar",card_payment_wrong_exchange_rate
Bleva një artikull dhe kursi i këmbimit ishte i gabuar.,card_payment_wrong_exchange_rate
Kursi i këmbimit për pagesën me kartë është i gabuar,card_payment_wrong_exchange_rate
kursi i këmbimit me të cilin është pagesa me kartë është e gabuar,card_payment_wrong_exchange_rate
Kishte një problem me kursin e këmbimit për një blerje.,card_payment_wrong_exchange_rate
Kohët e fundit kam blerë diçka dhe kursi i këmbimit ishte i gabuar.,card_payment_wrong_exchange_rate
Po sikur të ketë një gabim në kursin e këmbimit?,card_payment_wrong_exchange_rate
Pse kursi im i këmbimit është i gabuar?,card_payment_wrong_exchange_rate
Ju lutemi kontrolloni pagesën time nga e shtuna e kaluar pasi ndjej se jam ngarkuar mbi kursin e këmbimit. Faleminderit.,card_payment_wrong_exchange_rate
Kam përdorur valutë për të blerë diçka dhe mendoj se norma e aplikuar është e pasaktë.,card_payment_wrong_exchange_rate
Ky kurs këmbimi në blerjen time është i gabuar.,card_payment_wrong_exchange_rate
Pse kursi juaj i këmbimit është kaq i keq?,card_payment_wrong_exchange_rate
Kursi i këmbimit duket i gabuar në një blerje pushimi,card_payment_wrong_exchange_rate
Bleva diçka jashtë vendit dhe kursi i këmbimit që u aplikua ishte i gabuar.,card_payment_wrong_exchange_rate
Bleva diçka dhe kam problem me kursin e këmbimit të aplikuar.,card_payment_wrong_exchange_rate
Mendoj se ka pasur një gabim në kursin tim të këmbimit për këtë blerje.,card_payment_wrong_exchange_rate
Nuk më ke dhënë kursin e saktë të këmbimit për një artikull që kam blerë.,card_payment_wrong_exchange_rate
Kontrollova në google dhe kursi i këmbimit që po përdorni është shumë i keq. Mund ta përditësoni?,card_payment_wrong_exchange_rate
"Më duket se më kanë ngarkuar shumë blerjet e pushimeve, kursi i këmbimit është i gabuar.",card_payment_wrong_exchange_rate
"Përsa i përket pagesës me kartë, kursi i këmbimit është i pasaktë.",card_payment_wrong_exchange_rate
Bleva një artikull dhe kursi i këmbimit ishte i pasaktë.,card_payment_wrong_exchange_rate
Pse më tarifove më shumë për blerjen time? Ishte valutë e huaj dhe nuk ofrove kursin e tregut,card_payment_wrong_exchange_rate
Unë vë në pikëpyetje kursin e sotëm të këmbimit për rubla në paund. Shpresoja për një rikthim më të mirë.,card_payment_wrong_exchange_rate
Më duket sikur jam ngarkuar shumë për kursin e këmbimit në pagesën time të shtunën e kaluar.,card_payment_wrong_exchange_rate
Kursi im i monedhës është i pasaktë.,card_payment_wrong_exchange_rate
Kursi i këmbimit të monedhës ishte i gabuar për një blerje që bëra.,card_payment_wrong_exchange_rate
Bleva diçka jashtë vendit dhe u aplikua kursi i gabuar i këmbimit.,card_payment_wrong_exchange_rate
Kursi juaj i këmbimit ishte i ulur. Unë u tarifova shtesë për pagesën time që bëra të shtunën e kaluar.,card_payment_wrong_exchange_rate
Më ngarkuan kursin e gabuar të këmbimit në një blerje,card_payment_wrong_exchange_rate
A mund ta ndryshoni tarifën për artikullin që bleva në një monedhë tjetër pasi është i gabuar?,card_payment_wrong_exchange_rate
Shkëmbimi i valutës për blerjen time në valutë të huaj është i pasaktë.,card_payment_wrong_exchange_rate
Vura re se kursi i këmbimit të monedhës ishte i pasaktë pasi pagova diçka në një vend të huaj.,card_payment_wrong_exchange_rate
Shkëmbimi im i valutës është aplikuar gabimisht.,card_payment_wrong_exchange_rate
Pse nuk është i saktë kursi im i këmbimit?,card_payment_wrong_exchange_rate
Vura re se kursi i këmbimit i aplikuar për një blerje të fundit që bëra jashtë vendit ishte i pasaktë.,card_payment_wrong_exchange_rate
Bleva diçka gjatë udhëtimit dhe kursi i këmbimit i aplikuar ishte i gabuar.,card_payment_wrong_exchange_rate
Pse është i ndryshëm kursi i këmbimit në blerjen time të fundit?,card_payment_wrong_exchange_rate
Tarifa e ngarkuar kur ndryshova rubla në paund britanike ishte e tepërt.,card_payment_wrong_exchange_rate
Nuk u tarifova me kursin e duhur të këmbimit për një artikull që bleva.,card_payment_wrong_exchange_rate
A ndryshon tarifa e këmbimit?,card_payment_wrong_exchange_rate
Norma e aplikuar për blerjen time në monedhë të huaj ishte e gabuar.,card_payment_wrong_exchange_rate
Bleva diçka gjatë udhëtimit dhe kursi i këmbimit ishte i gabuar.,card_payment_wrong_exchange_rate
diçka nuk shkon me tarifën time të kursit të këmbimit,card_payment_wrong_exchange_rate
Duket sikur kursi i këmbimit për pagesën time të shtunën e kaluar ishte i gabuar. Unë u tarifova ekstra.,card_payment_wrong_exchange_rate
"Duket se diçka shkoi keq me shkëmbimin tim. E ndryshova rublën ruse në paund të Mbretërisë së Bashkuar, por jam tarifuar shumë!",card_payment_wrong_exchange_rate
Bleva një artikull dhe vura re se kursi i këmbimit ishte i gabuar.,card_payment_wrong_exchange_rate
Kursi i aplikuar i këmbimit është i gabuar për blerjen time ndërkombëtare.,card_payment_wrong_exchange_rate
Pagesa me kartë kishte kursin e gabuar të këmbimit,card_payment_wrong_exchange_rate
Ata përdorën normën e gabuar kur unë bëja një blerje me valutë.,card_payment_wrong_exchange_rate
A ndryshon kursi i këmbimit çdo ditë për blerjet? Ka një tarifë të ndryshme për blerjen time.,card_payment_wrong_exchange_rate
Duket se norma që kam marrë është e pasaktë.,card_payment_wrong_exchange_rate
Sot këmbeva rubla ruse me paund britanik dhe mora më pak se sa prisja. A ishte kursi i këmbimit i saktë?,card_payment_wrong_exchange_rate
A u tarifova më shumë se ç'duhej për një këmbim valutor?,card_payment_wrong_exchange_rate
Çfarë duhet të bëj nëse kursi i këmbimit ishte i gabuar për artikullin që bleva jashtë shtetit?,card_payment_wrong_exchange_rate
Klienti im po konvertonte rublën e tyre ruse në monedhën e paundit të Mbretërisë së Bashkuar kur vunë re se fatura e tyre ishte shumë e lartë për shkëmbimin. Cfare ndodhi?,card_payment_wrong_exchange_rate
Unë kam qenë i mbifaturuar. Sapo ndryshova mbi rubla ruse në paund të Mbretërisë së Bashkuar dhe ishte shumë. Duket se diçka nuk shkonte me shkëmbimin tim.,card_payment_wrong_exchange_rate
Cili është kursi juaj i këmbimit midis paundëve të Mbretërisë së Bashkuar dhe rublave ruse për transaksionin tim të fundit,card_payment_wrong_exchange_rate
Mendoj se ka pasur një gabim në kursin tuaj të këmbimit.,card_payment_wrong_exchange_rate
Kursi i këmbimit nuk ishte i saktë për artikullin që bleva.,card_payment_wrong_exchange_rate
Vura re një tarifë shtesë për blerjen që bëra të shtunën e kaluar në llogarinë time. A mund ta shihni nëse kam marrë kursin e saktë të këmbimit?,card_payment_wrong_exchange_rate
Shkëmbimi im duket se ka diçka që nuk shkon me të. Ndryshova mbi rubla ruse në paund të Mbretërisë së Bashkuar dhe me sa duket u tarifova shumë më tepër se ç'duhej të isha.,card_payment_wrong_exchange_rate
Kursi i saktë i këmbimit nuk më është dhënë për një artikull që kam blerë.,card_payment_wrong_exchange_rate
"Bleva diçka në një monedhë tjetër, por kursi i këmbimit ishte i pasaktë.",card_payment_wrong_exchange_rate
kursi i këmbimit është i gabuar nga diçka që kam marrë në një vend tjetër,card_payment_wrong_exchange_rate
Kursi i këmbimit që më dha pas një blerjeje ishte i pasaktë,card_payment_wrong_exchange_rate
Pagesa me kartë ka kursin e gabuar të këmbimit,card_payment_wrong_exchange_rate
"Unë jam ngarkuar shumë, kështu që me sa duket diçka nuk është në rregull me shkëmbimin tim. Unë ndryshova rublën ruse në paund të Mbretërisë së Bashkuar.",card_payment_wrong_exchange_rate
Pse kursi i këmbimit është i ndryshëm nga ai që prisja?,card_payment_wrong_exchange_rate
Kursi i këmbimit që po përdorni është vërtet i keq. Ky nuk mund të jetë kursi zyrtar i këmbimit ndërbankar.,card_payment_wrong_exchange_rate
Ju lutemi kontrolloni kursin e këmbimit për pagesën time të shtunën e kaluar. Besoj se jam ngarkuar shumë.,card_payment_wrong_exchange_rate
Pse u tarifova shtesë në këmbimin tim të fundit në MB në këmbimin e rublave ruse?,card_payment_wrong_exchange_rate
Kur bleva një artikull u përdor kursi i gabuar i këmbimit.,card_payment_wrong_exchange_rate
Pse u aplikua norma e gabuar kur bleva diçka në një monedhë tjetër?,card_payment_wrong_exchange_rate
Bleva diçka jashtë vendit dhe kursi i këmbimit është i gabuar,card_payment_wrong_exchange_rate
Një artikull që bleva kishte kursin e gabuar të këmbimit.,card_payment_wrong_exchange_rate
Mendoj se norma që është aplikuar për blerjen time duke përdorur valutë është e gabuar. Ndihmë!,card_payment_wrong_exchange_rate
Pse kursi im i këmbimit ishte një shumë e ndryshme nga zakonisht?,card_payment_wrong_exchange_rate
Dua të ndryshoj kursin e gabuar të këmbimit.,card_payment_wrong_exchange_rate
"Kohët e fundit kam blerë diçka jashtë vendit, por kursi i këmbimit është i gabuar. Pse?",card_payment_wrong_exchange_rate
"Kursi i këmbimit që po përdorni është i tmerrshëm - ky nuk mund të jetë kursi zyrtar i këmbimit ndërbankar, apo jo?",card_payment_wrong_exchange_rate
Nuk kam marrë shumën e duhur për kursin e këmbimit.,card_payment_wrong_exchange_rate
"Mendoj se kursi i këmbimit për pagesën time nuk ishte i saktë, pasi tarifova shtesë të shtunën e fundit.",card_payment_wrong_exchange_rate
Kursi i këmbimit për pagesën time të shtunën e kaluar duhet të jetë i gabuar sepse jam tarifuar shtesë.,card_payment_wrong_exchange_rate
Jeni i sigurt se ky është kursi i këmbimit ndërbankar? Kjo normë është vërtet e keqe.,card_payment_wrong_exchange_rate
Kursi i këmbimit që po përdorni është vërtet i keq. Ky nuk mund të jetë kursi zyrtar i këmbimit ndërbankar.,card_payment_wrong_exchange_rate
Besoj se më ke ngarkuar shumë për të këmbyer paratë e mia,card_payment_wrong_exchange_rate
"Ndryshova monedhën, por pse kushton më shumë?",card_payment_wrong_exchange_rate
Pse ishte shkëmbimi i gabuar për artikullin që bleva?,card_payment_wrong_exchange_rate
"Bëra një blerje ndërkombëtare, por kursi i këmbimit ishte i gabuar",card_payment_wrong_exchange_rate
Blerja ime përdori kursin e gabuar të këmbimit,card_payment_wrong_exchange_rate
"Më kanë ngarkuar shumë për objektin që kam blerë jashtë shtetit, kursi duket se është i gabuar.",card_payment_wrong_exchange_rate
Bëra një blerje dhe u tarifova me kursin e gabuar të këmbimit.,card_payment_wrong_exchange_rate
Unë mendoj se kursi i këmbimit ishte i gabuar për pagesën e bërë të shtunën e kaluar - u tarifova shtesë.,card_payment_wrong_exchange_rate
Pse kursi i këmbimit për pagesën time është i pasaktë?,card_payment_wrong_exchange_rate
Kursi juaj i këmbimit është i gabuar.,card_payment_wrong_exchange_rate
Duket se kurset e këmbimit në pagesën me kartë janë të gabuara,card_payment_wrong_exchange_rate
Ka një gabim me tarifën që tarifohet.,card_payment_wrong_exchange_rate
Bleva një artikull me kursin e gabuar të këmbimit.,card_payment_wrong_exchange_rate
Mendoj se kursi i këmbimit në pagesën me kartën time është i pasaktë.,card_payment_wrong_exchange_rate
Bleva një artikull për të cilin u tarifova me një kurs tjetër këmbimi.,card_payment_wrong_exchange_rate
Nuk po marr kursin e duhur të këmbimit në kartën time.,card_payment_wrong_exchange_rate
"Kur bleva një produkt në një vend tjetër, shkëmbimi i valutës ishte i gabuar.",card_payment_wrong_exchange_rate
Kursi i këmbimit i përdorur në aplikacionin tuaj është vërtet i keq. Unë jam duke marrë parasysh mbylljen e llogarisë time për shkak të saj.,card_payment_wrong_exchange_rate
Mendoj se u tarifova shtesë në pagesën time të shtunën e kaluar. Ndoshta kursi i këmbimit ishte i gabuar? Unë do të doja një rimbursim.,card_payment_wrong_exchange_rate
